Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,EVERGY @JE DUNN PG125B,1001 Locust St @ KCMO JE Dunn Parking Garage,,Kansas City,MO,64106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.10115,-94.576282,2021-06-25,172937,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @JE DUNN PG125I,1001 Locust St @ KCMO JE Dunn Parking Garage,,Kansas City,MO,64106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.101039,-94.576526,2021-06-25,172938,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @JE DUNN PG125C,1001 Locust St @ KCMO JE Dunn Parking Garage,,Kansas City,MO,64106,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.101191,-94.576278,2021-06-25,172939,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED165C,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.911554,-94.653631,2021-06-25,172940,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED163A,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.912529,-94.650868,2021-06-25,172941,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED165A,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.911643,-94.653581,2021-06-25,172942,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED166A,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.912663,-94.653265,2021-06-25,172943,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED165B,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.911597,-94.6536,2021-06-25,172944,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED166C,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.912666,-94.653326,2021-06-25,172945,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED163B,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.912532,-94.650931,2021-06-25,172946,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MENORH MED166B,5739 W 119th St @ Menorah Medical Center,,Overland Park,KS,66209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.912672,-94.653388,2021-06-25,172947,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253J,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317342,-94.698362,2021-06-25,172948,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253C,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317267,-94.698354,2021-06-25,172949,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253L,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317255,-94.698404,2021-06-25,172950,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253E,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317404,-94.698291,2021-06-25,172951,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253K,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317299,-94.698377,2021-06-25,172952,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253D,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317317,-94.698337,2021-06-25,172953,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253I,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317439,-94.698318,2021-06-25,172955,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253H,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317477,-94.698296,2021-06-25,172956,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253B,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317227,-94.69837,2021-06-25,172957,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-253A,N Cairo St - Lot C @ MCI Airport - Long Term,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.317361,-94.698308,2021-06-25,172958,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252H,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312428,-94.702253,2021-06-25,172959,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252B,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312398,-94.702559,2021-06-25,172960,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252J,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312431,-94.702437,2021-06-25,172961,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252F,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312391,-94.702248,2021-06-25,172962,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252K,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312429,-94.702495,2021-06-25,172963,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252L,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312432,-94.702552,2021-06-25,172964,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252I,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312429,-94.702315,2021-06-25,172965,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252C,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312392,-94.702492,2021-06-25,172966,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252G,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312429,-94.702379,2021-06-25,172967,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252D,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312392,-94.702371,2021-06-25,172968,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MCI AIRPT-252E,N Beijing St - Lot B @ MCI Airport - Long Ter,,Kansas City,MO,64153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.312392,-94.70231,2021-06-25,172969,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @NKC HOSP -281D,2897 Clay Edwards Dr @ North Kansas City Hosp,,North Kansas City,MO,64116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.149624,-94.549644,2021-06-25,172970,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @NKC HOSP -281B,2897 Clay Edwards Dr @ North Kansas City Hosp,,North Kansas City,MO,64116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.149698,-94.549639,2021-06-25,172971,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @NKC HOSP -281C,2897 Clay Edwards Dr @ North Kansas City Hosp,,North Kansas City,MO,64116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.14964,-94.549639,2021-06-25,172972,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @JCCC -024C,12343 College Blvd @ Johnson Co. Community Co,,Overland Park,KS,66210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.923726,-94.733427,2021-06-25,172973,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @JCCC -024B,12343 College Blvd @ Johnson Co. Community Co,,Overland Park,KS,66210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.923697,-94.733478,2021-06-25,172974,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @1KC PLACE-325B,1200 Main St @ 1KC Place Parking Garage,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.099381,-94.584018,2021-06-25,172975,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @1KC PLACE-325A,1200 Main St @ 1KC Place Parking Garage,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.099382,-94.583969,2021-06-25,172976,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @1KC PLACE-001D,1200 Main St @ 1KC Place Parking Garage,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.09925,-94.583603,2021-06-25,172977,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @1KC PLACE-001A,1200 Main St @ 1KC Place Parking Garage,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.099225,-94.583705,2021-06-25,172978,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @1KC PLACE-001B,1200 Main St @ 1KC Place Parking Garage,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.099235,-94.583799,2021-06-25,172979,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @1KC PLACE-001E,1200 Main St @ 1KC Place Parking Garage,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.099242,-94.583539,2021-06-25,172980,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @1KC PLACE-001C,1200 Main St @ 1KC Place Parking Garage,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.099227,-94.583905,2021-06-25,172981,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @DE LOFTS- 203C,400 Delaware St @ Delofts Condominiums,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.108483,-94.584752,2021-06-25,172982,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @DE LOFTS- 203B,400 Delaware St @ Delofts Condominiums,,Kansas City,MO,64105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.108493,-94.584696,2021-06-25,172983,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @CORP WOOD-139B,10979 Benson Dr @ Corp. Woods (Bldg #12),,Overland Park,KS,66210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.930562,-94.687971,2021-06-25,172984,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @CORP WOOD-139C,10979 Benson Dr @ Corp. Woods (Bldg #12),,Overland Park,KS,66210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.930614,-94.687972,2021-06-25,172985,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @CORP WOOD-137C,10855 Mastin St @ Corp. Woods (Bldg #82),,Overland Park,KS,66210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.931333,-94.701522,2021-06-25,172986,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @CORP WOOD-137A,10855 Mastin St @ Corp. Woods (Bldg. #82),,Overland Park,KS,66210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.931335,-94.701579,2021-06-25,172987,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC VCC UNIT 01,1800 S Kirkman Rd,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.523216,-81.464295,2021-06-25,172988,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC VCC UNIT 05,1800 S Kirkman Rd,,Orlando,FL,32811,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.518961,-81.465398,2021-06-25,172989,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LBCC  LBCC DUAL 1,Ellingson Rd SW,,Albany,OR,97321,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.586126,-123.115473,2021-06-25,172990,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LBCC  LBCC DUAL 3,Ellingson Rd SW,,Albany,OR,97321,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.586123,-123.11532,2021-06-25,172991,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,700GAHANNA STATION 5,700 Morrison Rd,,Gahanna,OH,43230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.999598,-82.85626,2021-06-25,172992,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,700GAHANNA STATION 2,700 Morrison Rd,,Gahanna,OH,43230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.999627,-82.856207,2021-06-25,172993,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,700GAHANNA STATION 4,700 Morrison Rd,,Gahanna,OH,43230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.999516,-82.856422,2021-06-25,172994,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,700GAHANNA DCSC1,700 Morrison Rd,,Gahanna,OH,43230,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.999501,-82.856459,2021-06-25,172996,2021-06-25 00:24:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,700GAHANNA CPF50 STATION 1,700 Morrison Rd,,Gahanna,OH,43230,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.999015,-82.854613,2021-06-25,172997,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,UNIV OF FLORIDA GARAGE 7 UNIT 2,226 Gale Lemerand Dr,,Gainesville,FL,32611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.650728,-82.350981,2021-06-25,172998,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DC SOLAR XBS1726JC198521,3170 W Martin Ave,,Las Vegas,NV,89118,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.06827,-115.183891,2021-06-25,172999,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF ORLANDO GEICO UNIT 02,400 W South St,,Orlando,FL,32805,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.537663,-81.384246,2021-06-25,173000,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK BWI 4,1718 W Nursery Rd,,Linthicum Heights,MD,21090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.198402,-76.684923,2021-06-25,173001,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK BWI 6,1718 W Nursery Rd,,Linthicum Heights,MD,21090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.19905,-76.683952,2021-06-25,173002,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK BWI 2,1718 W Nursery Rd,,Linthicum Heights,MD,21090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.198349,-76.684732,2021-06-25,173003,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK BWI 3,1718 W Nursery Rd,,Linthicum Heights,MD,21090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.198461,-76.683163,2021-06-25,173004,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK BWI 5,1718 W Nursery Rd,,Linthicum Heights,MD,21090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.198382,-76.684588,2021-06-25,173005,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC AVALON PARK 2,3680 Avalon Park E Blvd,,Orlando,FL,32828,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.511715,-81.154662,2021-06-25,173006,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OUC AVALON PARK 3,3680 Avalon Park E Blvd,,Orlando,FL,32828,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.511815,-81.154492,2021-06-25,173007,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CLT AIRPORT BUS VALET 01,5601 Wilkinson Blvd,,Charlotte,NC,28208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.233524,-80.934585,2021-06-25,173008,2021-06-25 00:24:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
